Region,Date,Confirmed,Deaths,Recovered
East Timor,2020-03-21,1.0,0.0,0.0
Eritrea,2020-03-21,1.0,0.0,0.0
Eswatini,2020-03-15,1.0,0.0,0.0
Fiji,2020-03-19,1.0,0.0,0.0
"Gambia, The",2020-03-18,1.0,0.0,0.0
Holy See,2020-03-13,1.0,0.0,0.0
Nepal,2020-03-13,1.0,0.0,1.0
Sint Maarten,2020-03-20,1.0,0.0,0.0
Niger,2020-03-20,1.0,0.0,0.0
Papua New Guinea,2020-03-21,1.0,0.0,0.0
Saint Vincent and the Grenadines,2020-03-14,1.0,0.0,0.0
Somalia,2020-03-18,1.0,0.0,0.0
US,2020-03-21,1.0,0.0,171.0
Uganda,2020-03-21,1.0,0.0,0.0
Isle of Man,2020-03-20,1.0,0.0,0.0
Montserrat,2020-03-18,1.0,0.0,0.0
From Diamond Princess,2020-03-14,0.0,0.0,0.0
French Guiana,2020-03-18,0.0,0.0,0.0
Guadeloupe,2020-03-18,0.0,0.0,0.0
Mayotte,2020-03-18,0.0,0.0,0.0
Reunion,2020-03-18,0.0,0.0,0.0
Greenland,2020-03-19,0.0,0.0,0.0
Guam,2020-03-18,0.0,0.0,0.0
Guernsey,2020-03-17,0.0,0.0,0.0
Jersey,2020-03-17,0.0,0.0,0.0
Puerto Rico,2020-03-17,0.0,0.0,0.0
Republic of the Congo,2020-03-17,0.0,0.0,0.0
The Bahamas,2020-03-19,0.0,0.0,0.0
The Gambia,2020-03-18,0.0,0.0,0.0
New Jersey,2020-03-22,1.0,0.0,0.0
Connecticut,2020-03-22,1.0,0.0,0.0
Rhode Island,2020-03-22,7.0,0.0,0.0
Delaware,2020-03-22,5.0,0.0,0.0
Guam,2020-03-22,27.0,1.0,0.0
Puerto Rico,2020-03-22,23.0,1.0,0.0
Virgin Islands,2020-03-22,6.0,0.0,0.0
Wuhan Evacuee,2020-03-22,4.0,0.0,0.0
Alabama,2020-03-22,0.0,0.0,0.0
Alaska,2020-03-22,0.0,0.0,0.0
Arizona,2020-03-22,0.0,0.0,0.0
Arkansas,2020-03-22,0.0,0.0,0.0
California,2020-03-22,0.0,0.0,0.0
Colorado,2020-03-22,0.0,0.0,0.0
Florida,2020-03-22,0.0,0.0,0.0
Hawaii,2020-03-22,0.0,0.0,0.0
Idaho,2020-03-22,0.0,0.0,0.0
Illinois,2020-03-22,0.0,0.0,0.0
Indiana,2020-03-22,0.0,0.0,0.0
Iowa,2020-03-22,0.0,0.0,0.0
Kansas,2020-03-22,0.0,0.0,0.0
Kentucky,2020-03-22,0.0,0.0,0.0
Louisiana,2020-03-22,0.0,0.0,0.0
Maine,2020-03-22,0.0,0.0,0.0
Maryland,2020-03-22,0.0,0.0,0.0
Massachusetts,2020-03-22,0.0,0.0,0.0
Michigan,2020-03-22,0.0,0.0,0.0
Minnesota,2020-03-22,0.0,0.0,0.0
Mississippi,2020-03-22,0.0,0.0,0.0
Missouri,2020-03-22,0.0,0.0,0.0
Montana,2020-03-22,0.0,0.0,0.0
Nebraska,2020-03-22,0.0,0.0,0.0
Nevada,2020-03-22,0.0,0.0,0.0
New Hampshire,2020-03-22,0.0,0.0,0.0
New Mexico,2020-03-22,0.0,0.0,0.0
New York,2020-03-22,0.0,0.0,0.0
North Carolina,2020-03-22,0.0,0.0,0.0
North Dakota,2020-03-22,0.0,0.0,0.0
Ohio,2020-03-22,0.0,0.0,0.0
Oklahoma,2020-03-22,0.0,0.0,0.0
Oregon,2020-03-22,0.0,0.0,0.0
Pennsylvania,2020-03-22,0.0,0.0,0.0
South Carolina,2020-03-22,0.0,0.0,0.0
South Dakota,2020-03-22,0.0,0.0,0.0
Tennessee,2020-03-22,0.0,0.0,0.0
Texas,2020-03-22,0.0,0.0,0.0
Utah,2020-03-22,0.0,0.0,0.0
Vermont,2020-03-22,0.0,0.0,0.0
Virginia,2020-03-22,0.0,0.0,0.0
West Virginia,2020-03-22,0.0,0.0,0.0
Wisconsin,2020-03-22,0.0,0.0,0.0
Wyoming,2020-03-22,0.0,0.0,0.0
American Samoa,2020-03-22,0.0,0.0,0.0
Northern Mariana Islands,2020-03-22,0.0,0.0,0.0
Ontario,2020-03-22,425.0,5.0,0.0
British Columbia,2020-03-22,424.0,10.0,0.0
Alberta,2020-03-22,259.0,1.0,0.0
Quebec,2020-03-22,219.0,4.0,0.0
Saskatchewan,2020-03-22,52.0,0.0,0.0
Nova Scotia,2020-03-22,28.0,0.0,0.0
Manitoba,2020-03-22,20.0,0.0,0.0
New Brunswick,2020-03-22,17.0,0.0,0.0
Grand Princess,2020-03-22,13.0,0.0,0.0
Newfoundland and Labrador,2020-03-22,9.0,0.0,0.0
Prince Edward Island,2020-03-22,3.0,0.0,0.0
Northwest Territories,2020-03-22,1.0,0.0,0.0
New South Wales,2020-03-22,669.0,6.0,4.0
Victoria,2020-03-22,296.0,0.0,70.0
Queensland,2020-03-22,259.0,0.0,8.0
Western Australia,2020-03-22,120.0,1.0,1.0
South Australia,2020-03-22,100.0,0.0,6.0
Tasmania,2020-03-22,22.0,0.0,3.0
Australian Capital Territory,2020-03-22,19.0,0.0,0.0
Northern Territory,2020-03-22,5.0,0.0,0.0
External territories,2020-03-22,0.0,0.0,0.0
Jervis Bay Territory,2020-03-22,0.0,0.0,0.0
Macau,2020-03-22,20.0,0.0,10.0
Hubei,2020-03-22,67800.0,3144.0,59433.0
Hong Kong,2020-03-22,317.0,4.0,100.0
Taiwan*,2020-03-22,169.0,2.0,28.0
Shandong,2020-03-22,766.0,7.0,750.0
Beijing,2020-03-22,514.0,8.0,400.0
Shanghai,2020-03-22,394.0,4.0,328.0
Jiangxi,2020-03-22,936.0,1.0,934.0
Guangdong,2020-03-22,1407.0,8.0,1329.0
Fujian,2020-03-22,307.0,1.0,295.0
Hebei,2020-03-22,319.0,6.0,310.0
Heilongjiang,2020-03-22,484.0,13.0,466.0
Liaoning,2020-03-22,126.0,2.0,124.0
Jiangsu,2020-03-22,633.0,0.0,631.0
Zhejiang,2020-03-22,1237.0,1.0,1219.0
Tianjin,2020-03-20,137.0,3.0,133.0
Henan,2020-03-14,1273.0,22.0,1250.0
Italy,2020-03-22,59138.0,5476.0,7024.0
Spain,2020-03-22,28603.0,1756.0,2125.0
Germany,2020-03-22,24873.0,94.0,266.0
Iran,2020-03-22,21638.0,1685.0,7635.0
France,2020-03-22,16018.0,674.0,2200.0
"Korea, South",2020-03-22,8897.0,104.0,2909.0
Switzerland,2020-03-22,7474.0,98.0,131.0
United Kingdom,2020-03-22,5683.0,281.0,93.0
Netherlands,2020-03-22,4204.0,179.0,2.0
Austria,2020-03-22,3580.0,16.0,9.0
Belgium,2020-03-22,3401.0,75.0,263.0
Norway,2020-03-22,2263.0,7.0,6.0
Sweden,2020-03-22,1931.0,21.0,16.0
Portugal,2020-03-22,1600.0,14.0,5.0
Brazil,2020-03-22,1546.0,25.0,2.0
Denmark,2020-03-22,1395.0,13.0,1.0
Malaysia,2020-03-22,1306.0,10.0,139.0
Turkey,2020-03-22,1236.0,30.0,0.0
Czechia,2020-03-22,1120.0,1.0,6.0
Japan,2020-03-22,1086.0,36.0,235.0
Israel,2020-03-22,1071.0,1.0,37.0
Ireland,2020-03-22,906.0,4.0,5.0
Luxembourg,2020-03-22,798.0,8.0,6.0
Ecuador,2020-03-22,789.0,14.0,3.0
Pakistan,2020-03-22,776.0,4.0,13.0
Diamond Princess,2020-03-22,712.0,8.0,567.0
Poland,2020-03-22,634.0,7.0,13.0
Chile,2020-03-22,632.0,1.0,8.0
Finland,2020-03-22,626.0,1.0,10.0
Greece,2020-03-22,624.0,15.0,19.0
Thailand,2020-03-22,599.0,1.0,44.0
Iceland,2020-03-22,568.0,1.0,5.0
Indonesia,2020-03-22,514.0,48.0,29.0
Saudi Arabia,2020-03-22,511.0,0.0,17.0
Qatar,2020-03-22,494.0,0.0,33.0
Singapore,2020-03-22,455.0,2.0,144.0
Romania,2020-03-22,433.0,3.0,64.0
Slovenia,2020-03-22,414.0,2.0,0.0
India,2020-03-22,396.0,7.0,24.0
Philippines,2020-03-22,380.0,25.0,15.0
Russia,2020-03-22,367.0,1.0,16.0
Peru,2020-03-22,363.0,5.0,1.0
Bahrain,2020-03-22,334.0,2.0,149.0
Egypt,2020-03-22,327.0,14.0,56.0
Estonia,2020-03-22,326.0,0.0,4.0
Panama,2020-03-22,313.0,3.0,1.0
South Africa,2020-03-22,274.0,0.0,2.0
Argentina,2020-03-22,266.0,4.0,27.0
Croatia,2020-03-22,254.0,1.0,5.0
Mexico,2020-03-22,251.0,2.0,4.0
Lebanon,2020-03-22,248.0,4.0,8.0
Iraq,2020-03-22,233.0,20.0,57.0
Colombia,2020-03-22,231.0,2.0,3.0
Serbia,2020-03-22,222.0,2.0,2.0
Dominican Republic,2020-03-22,202.0,3.0,0.0
Algeria,2020-03-22,201.0,17.0,65.0
Armenia,2020-03-22,194.0,0.0,2.0
Kuwait,2020-03-22,188.0,0.0,30.0
Bulgaria,2020-03-22,187.0,3.0,3.0
Slovakia,2020-03-22,185.0,0.0,7.0
San Marino,2020-03-22,175.0,20.0,4.0
United Arab Emirates,2020-03-22,153.0,2.0,38.0
Latvia,2020-03-22,139.0,0.0,1.0
Uruguay,2020-03-22,135.0,0.0,0.0
Costa Rica,2020-03-22,134.0,2.0,2.0
Hungary,2020-03-22,131.0,6.0,16.0
Lithuania,2020-03-22,129.0,1.0,1.0
Bosnia and Herzegovina,2020-03-22,126.0,1.0,2.0
Morocco,2020-03-22,115.0,4.0,3.0
North Macedonia,2020-03-22,115.0,1.0,1.0
Faroe Islands,2020-03-22,115.0,0.0,3.0
Andorra,2020-03-22,113.0,1.0,1.0
Vietnam,2020-03-22,113.0,0.0,17.0
Jordan,2020-03-22,112.0,0.0,1.0
New Zealand,2020-03-22,102.0,0.0,0.0
Cyprus,2020-03-22,95.0,1.0,3.0
Moldova,2020-03-22,94.0,1.0,1.0
Malta,2020-03-22,90.0,0.0,2.0
Albania,2020-03-22,89.0,2.0,2.0
Brunei,2020-03-22,88.0,0.0,2.0
Cambodia,2020-03-22,84.0,0.0,2.0
Sri Lanka,2020-03-22,82.0,0.0,3.0
Belarus,2020-03-22,76.0,0.0,15.0
Burkina Faso,2020-03-22,75.0,4.0,5.0
Tunisia,2020-03-22,75.0,3.0,1.0
Ukraine,2020-03-22,73.0,3.0,1.0
Venezuela,2020-03-22,70.0,0.0,15.0
Senegal,2020-03-22,67.0,0.0,5.0
Azerbaijan,2020-03-22,65.0,1.0,11.0
Kazakhstan,2020-03-22,59.0,0.0,0.0
Guadeloupe,2020-03-22,56.0,1.0,0.0
Oman,2020-03-22,55.0,0.0,17.0
Georgia,2020-03-22,54.0,0.0,1.0
Trinidad and Tobago,2020-03-22,50.0,0.0,0.0
Reunion,2020-03-22,47.0,0.0,1.0
Uzbekistan,2020-03-22,43.0,0.0,0.0
Afghanistan,2020-03-22,40.0,1.0,1.0
Cameroon,2020-03-22,40.0,0.0,2.0
Martinique,2020-03-22,37.0,1.0,0.0
Liechtenstein,2020-03-22,37.0,0.0,0.0
Cuba,2020-03-22,35.0,1.0,0.0
Channel Islands,2020-03-22,32.0,0.0,0.0
Congo (Kinshasa),2020-03-22,30.0,1.0,0.0
Nigeria,2020-03-22,30.0,0.0,2.0
Mauritius,2020-03-22,28.0,2.0,0.0
Bangladesh,2020-03-22,27.0,2.0,3.0
Honduras,2020-03-22,26.0,0.0,0.0
Bolivia,2020-03-22,24.0,0.0,0.0
Ghana,2020-03-22,23.0,1.0,0.0
Monaco,2020-03-22,23.0,0.0,1.0
Paraguay,2020-03-22,22.0,1.0,0.0
Montenegro,2020-03-22,21.0,0.0,0.0
Guatemala,2020-03-22,19.0,1.0,0.0
Jamaica,2020-03-22,19.0,1.0,2.0
Rwanda,2020-03-22,19.0,0.0,0.0
Guyana,2020-03-22,18.0,1.0,0.0
French Guiana,2020-03-22,18.0,0.0,0.0
Togo,2020-03-22,16.0,0.0,0.0
French Polynesia,2020-03-22,15.0,0.0,0.0
Gibraltar,2020-03-22,15.0,0.0,2.0
Kenya,2020-03-22,15.0,0.0,0.0
Barbados,2020-03-22,14.0,0.0,0.0
Cote d'Ivoire,2020-03-22,14.0,0.0,1.0
Kyrgyzstan,2020-03-22,14.0,0.0,0.0
Maldives,2020-03-22,13.0,0.0,3.0
Tanzania,2020-03-22,12.0,0.0,0.0
Ethiopia,2020-03-22,11.0,0.0,0.0
Mayotte,2020-03-22,11.0,0.0,0.0
Mongolia,2020-03-22,10.0,0.0,0.0
Aruba,2020-03-22,9.0,0.0,1.0
Seychelles,2020-03-22,7.0,0.0,0.0
Equatorial Guinea,2020-03-22,6.0,0.0,0.0
Gabon,2020-03-22,5.0,1.0,0.0
Isle of Man,2020-03-22,5.0,0.0,0.0
St Martin,2020-03-22,5.0,0.0,0.0
Suriname,2020-03-22,5.0,0.0,0.0
Bahamas,2020-03-22,4.0,0.0,0.0
Greenland,2020-03-22,4.0,0.0,0.0
New Caledonia,2020-03-22,4.0,0.0,0.0
Eswatini,2020-03-22,4.0,0.0,0.0
Cayman Islands,2020-03-22,3.0,1.0,0.0
Curacao,2020-03-22,3.0,1.0,0.0
Cabo Verde,2020-03-22,3.0,0.0,0.0
Central African Republic,2020-03-22,3.0,0.0,0.0
Congo (Brazzaville),2020-03-22,3.0,0.0,0.0
El Salvador,2020-03-22,3.0,0.0,0.0
Liberia,2020-03-22,3.0,0.0,0.0
Madagascar,2020-03-22,3.0,0.0,0.0
Namibia,2020-03-22,3.0,0.0,0.0
Saint Barthelemy,2020-03-22,3.0,0.0,0.0
Zambia,2020-03-22,3.0,0.0,0.0
Zimbabwe,2020-03-22,3.0,0.0,0.0
Sudan,2020-03-22,2.0,1.0,0.0
Angola,2020-03-22,2.0,0.0,0.0
Benin,2020-03-22,2.0,0.0,0.0
Bermuda,2020-03-22,2.0,0.0,0.0
Bhutan,2020-03-22,2.0,0.0,0.0
Fiji,2020-03-22,2.0,0.0,0.0
Guinea,2020-03-22,2.0,0.0,0.0
Haiti,2020-03-22,2.0,0.0,0.0
Mauritania,2020-03-22,2.0,0.0,0.0
Nicaragua,2020-03-22,2.0,0.0,0.0
Niger,2020-03-22,2.0,0.0,0.0
Saint Lucia,2020-03-22,2.0,0.0,0.0
Nepal,2020-03-22,1.0,0.0,1.0
Antigua and Barbuda,2020-03-22,1.0,0.0,0.0
Chad,2020-03-22,1.0,0.0,0.0
Djibouti,2020-03-22,1.0,0.0,0.0
Dominica,2020-03-22,1.0,0.0,0.0
Eritrea,2020-03-22,1.0,0.0,0.0
Gambia,2020-03-22,1.0,0.0,0.0
Grenada,2020-03-22,1.0,0.0,0.0
Holy See,2020-03-22,1.0,0.0,0.0
Montserrat,2020-03-22,1.0,0.0,0.0
Mozambique,2020-03-22,1.0,0.0,0.0
Papua New Guinea,2020-03-22,1.0,0.0,0.0
Saint Vincent and the Grenadines,2020-03-22,1.0,0.0,0.0
Sint Maarten,2020-03-22,1.0,0.0,0.0
Somalia,2020-03-22,1.0,0.0,0.0
Syria,2020-03-22,1.0,0.0,0.0
Timor-Leste,2020-03-22,1.0,0.0,0.0
Uganda,2020-03-22,1.0,0.0,0.0
District of Columbia,2020-03-22,102.0,2.0,0.0
Washington,2020-03-22,1.0,2.0,0.0
District of Columbia,2020-03-23,120.0,2.0,0.0
Hawaii,2020-03-23,9.0,0.0,0.0
Delaware,2020-03-23,18.0,0.0,0.0
New Hampshire,2020-03-23,23.0,0.0,0.0
Wuhan Evacuee,2020-03-23,4.0,0.0,0.0
New Mexico,2020-03-23,0.0,0.0,0.0
New Jersey,2020-03-23,12.0,0.0,0.0
Florida,2020-03-23,0.0,0.0,0.0
Idaho,2020-03-23,0.0,0.0,0.0
Rhode Island,2020-03-23,9.0,0.0,0.0
Utah,2020-03-23,8.0,0.0,0.0
Wyoming,2020-03-23,0.0,0.0,0.0
Michigan,2020-03-23,1.0,0.0,0.0
Nevada,2020-03-23,0.0,0.0,0.0
Indiana,2020-03-23,0.0,0.0,0.0
North Dakota,2020-03-23,0.0,0.0,0.0
Tennessee,2020-03-23,6.0,0.0,0.0
Connecticut,2020-03-23,2.0,0.0,0.0
Vermont,2020-03-23,12.0,1.0,0.0
Louisiana,2020-03-23,0.0,0.0,0.0
Alabama,2020-03-23,0.0,0.0,0.0
Wisconsin,2020-03-23,1.0,0.0,0.0
Illinois,2020-03-23,2.0,0.0,0.0
Kentucky,2020-03-23,0.0,0.0,0.0
Oklahoma,2020-03-23,0.0,0.0,0.0
Maryland,2020-03-23,2.0,0.0,0.0
Massachusetts,2020-03-23,42.0,0.0,0.0
Iowa,2020-03-23,0.0,0.0,0.0
Missouri,2020-03-23,0.0,0.0,0.0
Ohio,2020-03-23,0.0,0.0,0.0
Kansas,2020-03-23,16.0,1.0,0.0
West Virginia,2020-03-23,0.0,0.0,0.0
Washington,2020-03-23,16.0,0.0,0.0
Oregon,2020-03-23,6.0,0.0,0.0
North Carolina,2020-03-23,0.0,0.0,0.0
New York,2020-03-23,0.0,0.0,0.0
Mississippi,2020-03-23,1.0,0.0,0.0
Arkansas,2020-03-23,0.0,0.0,0.0
Minnesota,2020-03-23,0.0,0.0,0.0
Montana,2020-03-23,6.0,0.0,0.0
Maine,2020-03-23,12.0,0.0,0.0
Nebraska,2020-03-23,0.0,0.0,0.0
Pennsylvania,2020-03-23,10.0,0.0,0.0
South Carolina,2020-03-23,7.0,0.0,0.0
Virginia,2020-03-23,5.0,1.0,0.0
California,2020-03-23,3.0,0.0,0.0
Alaska,2020-03-23,0.0,0.0,0.0
Arizona,2020-03-23,2.0,0.0,0.0
Colorado,2020-03-23,1.0,0.0,0.0
Texas,2020-03-23,0.0,0.0,0.0
South Dakota,2020-03-23,0.0,0.0,0.0
Alberta,2020-03-23,301.0,1.0,0.0
American Samoa,2020-03-23,0.0,0.0,0.0
Aruba,2020-03-23,9.0,0.0,1.0
Australian Capital Territory,2020-03-23,32.0,0.0,0.0
Beijing,2020-03-23,537.0,8.0,401.0
Bermuda,2020-03-23,6.0,0.0,0.0
British Columbia,2020-03-23,472.0,13.0,0.0
Cayman Islands,2020-03-23,5.0,1.0,0.0
Channel Islands,2020-03-23,36.0,0.0,0.0
Chongqing,2020-03-22,577.0,6.0,570.0
Curacao,2020-03-23,4.0,1.0,0.0
Diamond Princess,2020-03-23,49.0,0.0,0.0
Faroe Islands,2020-03-23,118.0,0.0,23.0
French Guiana,2020-03-23,20.0,0.0,6.0
French Polynesia,2020-03-23,19874.0,860.0,2200.0
Fujian,2020-03-23,313.0,1.0,295.0
Gansu,2020-03-22,136.0,2.0,114.0
Gibraltar,2020-03-23,15.0,0.0,5.0
Grand Princess,2020-03-23,28.0,1.0,0.0
Greenland,2020-03-23,4.0,0.0,0.0
Guadeloupe,2020-03-23,62.0,1.0,0.0
Guam,2020-03-23,29.0,1.0,0.0
Guangdong,2020-03-23,1415.0,8.0,1332.0
Hainan,2020-03-16,168.0,6.0,161.0
Heilongjiang,2020-03-23,484.0,13.0,465.0
Hong Kong,2020-03-23,356.0,4.0,100.0
Hubei,2020-03-23,67800.0,3153.0,59882.0
Isle of Man,2020-03-23,13.0,0.0,0.0
Jiangsu,2020-03-23,633.0,0.0,631.0
Macau,2020-03-23,24.0,0.0,10.0
Manitoba,2020-03-23,20.0,0.0,0.0
Martinique,2020-03-23,53.0,1.0,0.0
Mayotte,2020-03-23,24.0,0.0,0.0
Montserrat,2020-03-23,1.0,0.0,0.0
New Brunswick,2020-03-23,17.0,0.0,0.0
New Caledonia,2020-03-23,8.0,0.0,0.0
New South Wales,2020-03-23,669.0,6.0,4.0
Newfoundland and Labrador,2020-03-23,24.0,0.0,0.0
Northern Mariana Islands,2020-03-23,0.0,0.0,0.0
Northern Territory,2020-03-23,5.0,0.0,0.0
Nova Scotia,2020-03-23,41.0,0.0,0.0
Ontario,2020-03-23,503.0,6.0,0.0
Prince Edward Island,2020-03-23,3.0,0.0,0.0
Puerto Rico,2020-03-23,31.0,2.0,0.0
Quebec,2020-03-23,628.0,4.0,0.0
Queensland,2020-03-23,319.0,0.0,8.0
Reunion,2020-03-23,71.0,0.0,1.0
Saint Barthelemy,2020-03-23,3.0,0.0,0.0
Saskatchewan,2020-03-23,66.0,0.0,0.0
Shaanxi,2020-03-21,248.0,3.0,239.0
Shanghai,2020-03-23,404.0,4.0,329.0
Shanxi,2020-03-13,133.0,0.0,133.0
Sichuan,2020-03-22,543.0,3.0,536.0
Sint Maarten,2020-03-23,2.0,0.0,0.0
South Australia,2020-03-23,134.0,0.0,6.0
St Martin,2020-03-23,8.0,0.0,0.0
Tasmania,2020-03-23,28.0,0.0,3.0
Tianjin,2020-03-23,141.0,3.0,133.0
Victoria,2020-03-23,355.0,0.0,97.0
Virgin Islands,2020-03-23,7.0,0.0,0.0
Western Australia,2020-03-23,140.0,1.0,1.0
Zhejiang,2020-03-23,1238.0,1.0,1221.0
Afghanistan,2020-03-23,40.0,1.0,1.0
Albania,2020-03-23,104.0,4.0,2.0
Algeria,2020-03-23,230.0,17.0,65.0
Andorra,2020-03-23,133.0,1.0,1.0
Angola,2020-03-23,3.0,0.0,0.0
Antigua and Barbuda,2020-03-23,3.0,0.0,0.0
Argentina,2020-03-23,266.0,4.0,27.0
Armenia,2020-03-23,235.0,0.0,2.0
Austria,2020-03-23,4474.0,21.0,9.0
Azerbaijan,2020-03-23,72.0,1.0,10.0
Bahamas,2020-03-23,4.0,0.0,0.0
Bahrain,2020-03-23,377.0,2.0,164.0
Bangladesh,2020-03-23,33.0,3.0,5.0
Barbados,2020-03-23,17.0,0.0,0.0
Belarus,2020-03-23,81.0,0.0,22.0
Belgium,2020-03-23,3743.0,88.0,401.0
Belize,2020-03-23,1.0,0.0,0.0
Benin,2020-03-23,5.0,0.0,0.0
Bhutan,2020-03-23,2.0,0.0,0.0
Bolivia,2020-03-23,27.0,0.0,0.0
Bosnia and Herzegovina,2020-03-23,132.0,1.0,2.0
Brazil,2020-03-23,1924.0,34.0,2.0
Brunei,2020-03-23,91.0,0.0,2.0
Bulgaria,2020-03-23,201.0,3.0,3.0
Burkina Faso,2020-03-23,99.0,4.0,5.0
Cabo Verde,2020-03-23,3.0,0.0,0.0
Cambodia,2020-03-23,87.0,0.0,2.0
Cameroon,2020-03-23,56.0,0.0,2.0
Central African Republic,2020-03-23,3.0,0.0,0.0
Chad,2020-03-23,1.0,0.0,0.0
Chile,2020-03-23,746.0,2.0,11.0
Colombia,2020-03-23,277.0,3.0,3.0
Congo (Brazzaville),2020-03-23,4.0,0.0,0.0
Congo (Kinshasa),2020-03-23,36.0,1.0,0.0
Costa Rica,2020-03-23,158.0,2.0,2.0
Cote d'Ivoire,2020-03-23,25.0,0.0,2.0
Croatia,2020-03-23,315.0,1.0,5.0
Cuba,2020-03-23,40.0,1.0,0.0
Cyprus,2020-03-23,116.0,1.0,3.0
Czechia,2020-03-23,1236.0,1.0,7.0
Denmark,2020-03-23,1450.0,24.0,1.0
Djibouti,2020-03-23,3.0,0.0,0.0
Dominica,2020-03-23,2.0,0.0,0.0
Dominican Republic,2020-03-23,245.0,3.0,3.0
Ecuador,2020-03-23,981.0,18.0,3.0
Egypt,2020-03-23,366.0,19.0,68.0
El Salvador,2020-03-23,3.0,0.0,0.0
Equatorial Guinea,2020-03-23,9.0,0.0,0.0
Eritrea,2020-03-23,1.0,0.0,0.0
Estonia,2020-03-23,352.0,0.0,4.0
Eswatini,2020-03-23,4.0,0.0,0.0
Ethiopia,2020-03-23,11.0,0.0,0.0
Fiji,2020-03-23,3.0,0.0,0.0
Finland,2020-03-23,700.0,1.0,10.0
Gabon,2020-03-23,5.0,1.0,0.0
Gambia,2020-03-23,2.0,1.0,0.0
Georgia,2020-03-23,61.0,0.0,8.0
Germany,2020-03-23,29056.0,123.0,453.0
Ghana,2020-03-23,27.0,2.0,0.0
Greece,2020-03-23,695.0,17.0,29.0
Grenada,2020-03-23,1.0,0.0,0.0
Guatemala,2020-03-23,20.0,1.0,0.0
Guinea,2020-03-23,4.0,0.0,0.0
Guyana,2020-03-23,20.0,1.0,0.0
Haiti,2020-03-23,6.0,0.0,0.0
Holy See,2020-03-23,1.0,0.0,0.0
Honduras,2020-03-23,27.0,0.0,0.0
Hungary,2020-03-23,167.0,7.0,16.0
Iceland,2020-03-23,588.0,1.0,51.0
India,2020-03-23,499.0,10.0,34.0
Indonesia,2020-03-23,579.0,49.0,30.0
Iran,2020-03-23,23049.0,1812.0,8376.0
Iraq,2020-03-23,266.0,23.0,62.0
Ireland,2020-03-23,1125.0,6.0,5.0
Israel,2020-03-23,1442.0,1.0,41.0
Italy,2020-03-23,63927.0,6077.0,7432.0
Jamaica,2020-03-23,19.0,1.0,2.0
Japan,2020-03-23,1128.0,42.0,235.0
Jordan,2020-03-23,127.0,0.0,1.0
Kazakhstan,2020-03-23,62.0,0.0,0.0
Kenya,2020-03-23,16.0,0.0,0.0
"Korea, South",2020-03-23,8961.0,111.0,3166.0
Kuwait,2020-03-23,189.0,0.0,30.0
Kyrgyzstan,2020-03-23,16.0,0.0,0.0
Latvia,2020-03-23,180.0,0.0,1.0
Lebanon,2020-03-23,267.0,4.0,8.0
Liberia,2020-03-23,3.0,0.0,0.0
Liechtenstein,2020-03-23,51.0,0.0,0.0
Lithuania,2020-03-23,179.0,1.0,1.0
Luxembourg,2020-03-23,875.0,8.0,6.0
Madagascar,2020-03-23,12.0,0.0,0.0
Malaysia,2020-03-23,1518.0,14.0,159.0
Maldives,2020-03-23,13.0,0.0,5.0
Malta,2020-03-23,107.0,0.0,2.0
Mauritania,2020-03-23,2.0,0.0,0.0
Mauritius,2020-03-23,36.0,2.0,0.0
Mexico,2020-03-23,316.0,3.0,4.0
Moldova,2020-03-23,109.0,1.0,2.0
Monaco,2020-03-23,23.0,0.0,1.0
Mongolia,2020-03-23,10.0,0.0,0.0
Montenegro,2020-03-23,27.0,1.0,0.0
Morocco,2020-03-23,143.0,4.0,5.0
Mozambique,2020-03-23,1.0,0.0,0.0
Namibia,2020-03-23,4.0,0.0,0.0
Nepal,2020-03-23,2.0,0.0,1.0
Netherlands,2020-03-23,4749.0,213.0,2.0
New Zealand,2020-03-23,102.0,0.0,0.0
Nicaragua,2020-03-23,2.0,0.0,0.0
Niger,2020-03-23,3.0,0.0,0.0
Nigeria,2020-03-23,40.0,1.0,2.0
North Macedonia,2020-03-23,136.0,2.0,1.0
Norway,2020-03-23,2621.0,10.0,6.0
Oman,2020-03-23,66.0,0.0,17.0
Pakistan,2020-03-23,875.0,6.0,13.0
Panama,2020-03-23,313.0,3.0,1.0
Papua New Guinea,2020-03-23,1.0,0.0,0.0
Paraguay,2020-03-23,22.0,1.0,0.0
Peru,2020-03-23,395.0,5.0,1.0
Philippines,2020-03-23,462.0,33.0,18.0
Poland,2020-03-23,749.0,8.0,13.0
Portugal,2020-03-23,2060.0,23.0,14.0
Qatar,2020-03-23,501.0,0.0,33.0
Romania,2020-03-23,576.0,7.0,73.0
Russia,2020-03-23,438.0,1.0,17.0
Rwanda,2020-03-23,36.0,0.0,0.0
Saint Lucia,2020-03-23,3.0,0.0,0.0
Saint Vincent and the Grenadines,2020-03-23,1.0,0.0,0.0
San Marino,2020-03-23,187.0,20.0,4.0
Saudi Arabia,2020-03-23,562.0,0.0,19.0
Senegal,2020-03-23,79.0,0.0,8.0
Serbia,2020-03-23,249.0,3.0,3.0
Seychelles,2020-03-23,7.0,0.0,0.0
Singapore,2020-03-23,509.0,2.0,152.0
Slovakia,2020-03-23,186.0,0.0,7.0
Slovenia,2020-03-23,442.0,3.0,0.0
Somalia,2020-03-23,1.0,0.0,0.0
South Africa,2020-03-23,402.0,0.0,4.0
Spain,2020-03-23,35136.0,2311.0,3355.0
